3	306.270237
3.01	308.4244209
3.02	372.46505
3.03	344.4864547
3.04	353.559702
3.05	366.6569934
3.06	400.4748714
3.07	398.6949831
3.08	313.7877182
3.09	327.4994504
3.1	382.6759882
3.11	315.9469677
3.12	342.7377925
3.13	363.7217389
3.14	395.1352064
3.15	356.5253214
3.16	345.4210845
3.17	322.1597854
3.18	328.554199
3.19	373.3234841
3.2	354.9784279
3.21	360.2244145
3.22	306.5437842
3.23	361.9730767
3.24	369.6989843
3.25	363.624591
3.26	347.0782219
3.27	398.6949831
3.28	364.2622345
3.29	334.7533348
3.3	346.2351169
3.31	370.7163878
3.32	406.2175299
3.33	333.4539858
3.34	347.1395973
3.35	378.7602339
3.36	318.9559865
3.37	354.1977751
3.38	329.2793387
3.39	393.0530729
3.4	372.46505
3.41	358.4757523
3.42	367.8867344
3.43	374.2467058
3.44	382.6759882
3.45	357.4506745
3.46	366.1093354
3.47	400.4436453
3.48	407.4382941
3.49	416.4938662
3.5	406.0782235
3.51	382.3847338
3.52	355.9776635
3.53	326.7083889
3.54	372.46505
3.55	361.9730767
3.56	417.1530841
3.57	366.0744845
3.58	363.0972167
3.59	395.1976587
3.6	411.8594401
3.61	370.21677
3.62	398.6949831
3.63	422.2542321
3.64	387.8214835
3.65	384.1969837
3.66	424.9249162
3.67	433.7653751
3.68	381.208361
3.69	366.6569934
3.7	361.0822488
3.71	404.034648
3.72	402.2547597
3.73	412.6842807
3.74	404.4453915
3.75	402.1923075
3.76	378.0728288
3.77	402.3866033
3.78	407.7562327
3.79	434.9399815
3.8	414.4329429
3.81	404.3368932
3.82	446.8133431
3.83	409.374313
3.84	394.9337096
3.85	416.1816051
3.86	441.4123027
3.87	388.0156532
3.88	437.0310391
3.89	476.0280617
3.9	452.9035115
3.91	422.6905145
3.92	433.1277316
3.93	454.8747307
3.94	414.4329429
3.95	446.6860458
3.96	447.6575249
3.97	473.4502924
3.98	445.7109009
3.99	433.6682272
4	460.9910742
4.01	455.6514092
4.02	488.7847148
4.03	529.3019603
4.04	465.7169845
4.05	507.9527429
4.06	487.6893989
4.07	484.1296223
4.08	494.8714044
4.09	496.4880921
4.1	516.167612
4.11	501.9285055
4.12	514.6789781
4.13	494.744229
4.14	571.8125415
4.15	532.1866069
4.16	500.2493656
4.17	463.3954847
4.18	514.1066887
4.19	494.6771086
4.2	519.0557327
4.21	503.6147155
4.22	521.507277
4.23	494.744229
4.24	528.6268302
4.25	526.3473241
4.26	552.7362265
4.27	559.2804624
4.28	612.2815811
4.29	567.2342259
4.3	598.0424746
4.31	580.5558525
4.32	554.3259194
4.33	516.8268299
4.34	611.2069316
4.35	584.2943717
4.36	608.9159741
4.37	556.3607264
4.38	573.1240382
4.39	641.7590298
4.4	596.2302247
4.41	577.7385634
4.42	622.960911
4.43	541.6233732
4.44	596.2938124
4.45	645.2563542
4.46	638.2617054
4.47	681.1039294
4.48	618.3463858
4.49	655.7483274
4.5	622.038006
4.51	751.1128699
4.52	663.2834718
4.53	655.7483274
4.54	703.1529701
4.55	657.108398
4.56	667.9889629
4.57	686.4324001
4.58	742.3975547
4.59	685.2570022
4.6	695.9363321
4.61	678.9098532
4.62	788.3287165
4.63	704.7108692
4.64	710.6368911
4.65	751.1128699
4.66	697.7162204
4.67	713.4541802
4.68	750.2714681
4.69	849.0726491
4.7	840.1072858
4.71	734.6324225
4.72	708.2081936
4.73	733.3139867
4.74	824.573715
4.75	821.3854975
4.76	777.8111947
4.77	833.4787362
4.78	889.5411651
4.79	859.6860572
4.8	829.4279559
4.81	900.6234885
4.82	874.9139906
4.83	920.6229609
4.84	767.1318647
4.85	912.1088056
4.86	946.055892
4.87	907.9372114
4.88	886.1902124
4.89	976.0504538
4.9	1015.972742
4.91	1051.729869
4.92	967.9854156
4.93	1054.44331
4.94	993.1129578
4.95	987.8380161
4.96	1028.116229
4.97	1052.917205
4.98	1042.202675
4.99	1113.336934
5	1113.596332
5.01	1098.223453
5.02	1199.709449
5.03	1126.501391
5.04	1203.204502
5.05	1196.084949
5.06	1182.66733
5.07	1115.646488
5.08	1205.488133
5.09	1192.587625
5.1	1165.994762
5.11	1237.022381
5.12	1362.207859
5.13	1362.846793
5.14	1429.802698
5.15	1345.595568
5.16	1343.81568
5.17	1313.34818
5.18	1416.416387
5.19	1379.694481
5.2	1448.090269
5.21	1457.728532
5.22	1456.344174
5.23	1450.608979
5.24	1535.359045
5.25	1463.630267
5.26	1598.339709
5.27	1530.838284
5.28	1579.041972
5.29	1650.154235
5.3	1632.392667
5.31	1575.973565
5.32	1642.898292
5.33	1694.453678
5.34	1698.214951
5.35	1785.384113
5.36	1812.585525
5.37	1707.374349
5.38	1901.468381
5.39	1868.023477
5.4	1882.92767
5.41	1810.739715
5.42	1968.556479
5.43	1922.01072
5.44	2066.819747
5.45	1991.594279
5.46	1952.929663
5.47	1967.146001
5.48	2082.0738
5.49	2220.006156
5.5	2164.344194
5.51	2232.315778
5.52	2079.731042
5.53	2226.046989
5.54	2261.687904
5.55	2235.276039
5.56	2381.296399
5.57	2283.267102
5.58	2426.672349
5.59	2430.931911
5.6	2464.347438
5.61	2501.072695
5.62	2565.188476
5.63	2629.574638
5.64	2606.015389
5.65	2640.413944
5.66	2580.23357
5.67	2714.329684
5.68	2830.73438
5.69	2802.148702
5.7	2932.220376
5.71	2798.248122
5.72	2972.961148
5.73	2936.68388
5.74	3026.934279
5.75	3042.767621
5.76	3122.471766
5.77	3069.582208
5.78	3174.793384
5.79	3206.485595
5.8	3313.229142
5.81	3434.213604
5.82	3338.164358
5.83	3444.281659
5.84	3387.061546
5.85	3592.016121
5.86	3563.80657
5.87	3510.730823
5.88	3677.249264
5.89	3710.078315
5.9	3748.840327
5.91	3659.719043
5.92	3795.124886
5.93	3811.597871
5.94	3896.505135
5.95	3985.137581
5.96	3823.334437
5.97	4043.906257
5.98	4178.774775
5.99	4176.713308
6	4258.283916
6.01	4240.835787
6.02	4298.656817
6.03	4353.67399
6.04	4465.739788
6.05	4500.363653
6.06	4665.498023
6.07	4539.686057
6.08	4474.034739
6.09	4701.278342
6.1	4780.578523
6.11	4768.029548
6.12	4882.09674
6.13	4889.655453
6.14	5006.825837
6.15	5060.793394
6.16	5083.361034
6.17	5181.154143
6.18	5277.271776
6.19	5251.438331
6.2	5354.172721
6.21	5666.905509
6.22	5542.236392
6.23	5542.967751
6.24	5673.880962
6.25	5724.120828
6.26	5671.819495
6.27	6198.578605
6.28	5907.934749
6.29	6193.189857
6.3	6197.023463
6.31	6272.062743
6.32	6087.093141
6.33	6304.36442
6.34	6290.9468
6.35	6339.962186
6.36	6221.146245
6.37	6566.966404
6.38	6802.262989
6.39	6744.59013
6.4	6609.737415
6.41	6913.220556
6.42	6779.594601
6.43	6887.072472
6.44	6918.862466
6.45	7121.971231
6.46	7269.30939
6.47	7284.00099
6.48	7435.278074
6.49	7450.612496
6.5	7699.796861
6.51	7716.252432
6.52	8063.989393
6.53	8132.002844
6.54	7882.043464
6.55	8032.1994
6.56	8056.086785
6.57	8337.415675
6.58	8438.416929
6.59	8564.419589
6.6	8501.995648
6.61	8583.902986
6.62	8611.435507
6.63	8846.482102
6.64	9100.97971
6.65	8946.188842
6.66	9135.48216
6.67	8974.074145
6.68	9255.977646
6.69	9583.724687
6.7	9334.899354
6.71	9670.233976
6.72	9676.020551
6.73	9886.507198
6.74	9737.093854
6.75	10029.1723
6.76	10168.60271
6.77	9965.562327
6.78	10300.82856
6.79	10502.16256
6.8	10670.73271
6.81	10380.05886
6.82	10571.39748
6.83	10813.6611
6.84	10661.39918
6.85	10801.00954
6.86	10833.76944
6.87	10978.87852
6.88	11127.37076
6.89	10956.13813
6.9	10977.52965
6.91	11331.99877
6.92	11231.7545
6.93	11627.3258
6.94	11231.16245
6.95	11256.25922
6.96	10915.25236
6.97	11395.39267
6.98	11219.63927
6.99	11052.91228
7	11102.87352
7.01	10866.31893
7.02	11099.87455
7.03	10921.11552
7.04	10758.90138
7.05	10508.46063
7.06	10759.32779
7.07	10589.33875
7.08	10258.87327
7.09	10377.89526
7.1	10344.98473
7.11	10219.49052
7.12	9766.247197
7.13	9636.974568
7.14	9336.10752
7.15	9446.004214
7.16	9317.776716
7.17	8912.337381
7.18	8566.191728
7.19	8318.227147
7.2	8503.647162
7.21	8334.258588
7.22	7962.615841
7.23	7736.744887
7.24	7613.540734
7.25	7205.261737
7.26	7080.395726
7.27	6578.467221
7.28	6574.558446
7.29	6333.984448
7.3	6062.913363
7.31	6074.561062
7.32	5910.066808
7.33	5665.384514
7.34	5781.077255
7.35	5202.202808
7.36	5031.678351
7.37	5090.355683
7.38	4769.294703
7.39	4713.981859
7.4	4348.922907
7.41	4234.288385
7.42	4169.046097
7.43	4167.490955
7.44	3890.773409
7.45	3662.557094
7.46	3468.646353
7.47	3572.788232
7.48	3409.59436
7.49	3227.172599
7.5	3167.410143
7.51	3077.645483
7.52	2931.912635
7.53	2852.662604
7.54	2758.766557
7.55	2704.111806
7.56	2523.113839
7.57	2412.47381
7.58	2404.199488
7.59	2432.777721
7.6	2302.080167
7.61	2163.095149
7.62	2330.108887
7.63	2187.071998
7.64	1993.474915
7.65	2030.641397
7.66	1832.46348
7.67	1915.299428
7.68	1837.090245
7.69	1761.506925
7.7	1809.762521
7.71	1598.404432
7.72	1636.024241
7.73	1483.822366
7.74	1519.554464
7.75	1596.528594
7.76	1520.947528
7.77	1512.695671
7.78	1402.551994
7.79	1367.936235
7.8	1325.848882
7.81	1288.091484
7.82	1261.940817
7.83	1199.644726
7.84	1164.814754
7.85	1189.0903
7.86	1036.956688
7.87	1085.127383
7.88	1126.501391
7.89	1096.411203
7.9	1049.197324
7.91	1080.776106
7.92	936.2212549
7.93	967.5227391
7.94	940.3183563
7.95	900.8249853
7.96	1000.429078
7.97	843.7898133
7.98	949.8321656
7.99	874.3311032
8	779.9033441
8.01	734.6324225
8.02	771.0610522
8.03	767.8570044
8.04	750.1760866
8.05	774.3883325
8.06	788.6466551
8.07	781.3709713
8.08	728.5244691
8.09	718.4032242
8.1	755.7082179
8.11	662.7429762
8.12	642.1289391
8.13	697.7162204
8.14	654.9989008
8.15	648.7854725
8.16	631.8939354
8.17	533.4391209
8.18	647.0050164
8.19	645.0583924
8.2	575.7018075
8.21	612.540474
8.22	592.6057248
8.23	577.7385634
8.24	481.7564379
8.25	648.7536786
8.26	536.7047849
8.27	556.798166
8.28	551.7653784
8.29	505.7519693
8.3	501.9932287
8.31	511.2893996
8.32	484.620626
8.33	515.2944593
8.34	415.8801117
8.35	494.6771086
8.36	402.3866033
8.37	468.1106274
8.38	434.9399815
8.39	414.4329429
8.4	389.2917995
8.41	416.1816051
8.42	437.8525261
8.43	423.6134195
8.44	405.8145363
8.45	442.1889812
8.46	412.4430859
8.47	383.9285022
8.48	407.5944247
8.49	372.8536416
8.5	400.5407932
8.51	445.9088626
8.52	387.8214835
8.53	395.1976587
8.54	368.6047957
8.55	344.4864547
8.56	304.4579871
8.57	328.554199
8.58	400.4748714
8.59	310.0960979
8.6	314.225707
8.61	350.7039203
8.62	376.947984
8.63	354.3955405
8.64	337.0784857
8.65	323.5025082
8.66	308.2502878
8.67	324.7989302
8.68	351.6790653
8.69	309.5132105
8.7	308.2502878
8.71	313.5192367
8.72	295.3967375
8.73	271.8374885
8.74	300.7106228
8.75	268.9310499
8.76	297.241349
8.77	253.8859562
8.78	281.2223541
8.79	278.0372908
8.8	286.3354878
8.81	274.5399664
8.82	278.3342335
8.83	239.5667223
8.84	259.5278663
8.85	268.2129886
8.86	240.2849228
8.87	268.7631359
8.88	242.310313
8.89	221.9151321
8.9	286.5620191
8.91	274.57296
8.92	230.8234113
8.93	249.1843644
8.94	230.7262634
8.95	239.5667223
8.96	254.7217947
8.97	265.7966554
8.98	263.2891398
8.99	245.6245878
9	279.0864882
9.01	238.5050345
9.02	246.5613711
9.03	236.2636937
9.04	242.8414897
9.05	210.4223522
9.06	190.4480499
9.07	229.6055929
9.08	241.0292398
9.09	235.59249
9.1	190.4480499
9.11	239.5667223
9.12	245.4927442
9.13	203.0391117
9.14	243.8446995
9.15	190.4480499
9.16	202.9719914
9.17	206.5964912
9.18	210.0268214
9.19	177.6004925
9.2	202.9072682
9.21	197.5352416
9.22	192.0984918
9.23	204.6871565
9.24	197.5016814
9.25	181.5486084
